note,velocity,time_symb,pitch,hand,time_wav
66,54,2155.75,F#4,R,1077.875
52,54,2156.0,E3,L,1078.0
64,60,2156.0,E4,R,1078.0
54,0,2156.0,F#3,L,1078.0
66,0,2156.0,F#4,R,1078.0
64,61,2156.5,E4,R,1078.25
64,0,2156.5,E4,R,1078.25
52,0,2156.5,E3,L,1078.25
52,54,2156.5,E3,L,1078.25
54,65,2156.875,F#3,L,1078.4375
66,64,2156.875,F#4,R,1078.4375
64,0,2156.875,E4,R,1078.4375
52,0,2156.875,E3,L,1078.4375
66,0,2157.0,F#4,R,1078.5
54,0,2157.0,F#3,L,1078.5
54,65,2157.3333333333335,F#3,L,1078.6666666666667
66,66,2157.3333333333335,F#4,R,1078.6666666666667
52,57,2157.6666666666665,E3,L,1078.8333333333333
64,60,2157.6666666666665,E4,R,1078.8333333333333
54,0,2157.666666666667,F#3,L,1078.8333333333335
66,0,2157.666666666667,F#4,R,1078.8333333333335
52,0,2158.0,E3,L,1079.0
64,0,2158.0,E4,R,1079.0
52,57,2158.0625,E3,L,1079.03125
64,67,2158.0625,E4,R,1079.03125
64,0,2158.25,E4,R,1079.125
52,0,2158.25,E3,L,1079.125
33,59,2158.5,A1,L,1079.25
64,59,2158.5625,E4,R,1079.28125
45,40,2158.625,A2,L,1079.3125
64,0,2158.75,E4,R,1079.375
33,0,2159.0,A1,L,1079.5
45,0,2159.0,A2,L,1079.5
61,35,2159.375,C#4,R,1079.6875
69,45,2159.375,A4,R,1079.6875
57,36,2159.375,A3,R,1079.6875
61,0,2159.5,C#4,R,1079.75
33,51,2159.5,A1,L,1079.75
57,36,2159.5,A3,R,1079.75
61,35,2159.5,C#4,R,1079.75
69,45,2159.5,A4,R,1079.75
69,0,2159.5,A4,R,1079.75
57,0,2159.5,A3,R,1079.75
45,37,2159.625,A2,L,1079.8125
33,0,2159.625,A1,L,1079.8125
69,0,2160.0,A4,R,1080.0
57,0,2160.0,A3,R,1080.0
61,0,2160.0,C#4,R,1080.0
45,0,2160.0,A2,L,1080.0
45,35,2160.25,A2,L,1080.125
33,49,2160.25,A1,L,1080.125
57,39,2160.25,A3,R,1080.125
61,33,2160.25,C#4,R,1080.125
69,42,2160.25,A4,R,1080.125
45,0,2161.0,A2,L,1080.5
33,0,2161.0,A1,L,1080.5
57,0,2161.0,A3,R,1080.5
61,0,2161.0,C#4,R,1080.5
69,0,2161.0,A4,R,1080.5
61,29,2161.125,C#4,R,1080.5625
57,38,2161.125,A3,R,1080.5625
69,41,2161.125,A4,R,1080.5625
33,47,2161.125,A1,L,1080.5625
45,35,2161.25,A2,L,1080.625
33,0,2161.5,A1,L,1080.75
57,0,2161.5,A3,R,1080.75
61,0,2161.5,C#4,R,1080.75
69,0,2161.5,A4,R,1080.75
59,39,2162.0,B3,R,1081.0
45,33,2162.0,A2,L,1081.0
62,32,2162.0,D4,R,1081.0
68,48,2162.0,G#4,R,1081.0
33,43,2162.0,A1,L,1081.0
45,0,2162.0,A2,L,1081.0
68,0,2162.75,G#4,R,1081.375
33,47,2162.75,A1,L,1081.375
45,0,2162.75,A2,L,1081.375
33,0,2162.75,A1,L,1081.375
45,38,2162.75,A2,L,1081.375
59,35,2162.75,B3,R,1081.375
62,0,2162.75,D4,R,1081.375
59,0,2162.75,B3,R,1081.375
62,30,2162.75,D4,R,1081.375
68,50,2162.75,G#4,R,1081.375
59,35,2163.0,B3,R,1081.5
45,0,2163.0,A2,L,1081.5
62,0,2163.0,D4,R,1081.5
59,0,2163.0,B3,R,1081.5
68,0,2163.0,G#4,R,1081.5
33,0,2163.0,A1,L,1081.5
62,29,2163.5,D4,R,1081.75
68,49,2163.5,G#4,R,1081.75
59,0,2163.5,B3,R,1081.75
45,38,2163.5,A2,L,1081.75
59,30,2163.5,B3,R,1081.75
33,46,2163.5,A1,L,1081.75
45,0,2164.0,A2,L,1082.0
68,54,2164.0,G#4,R,1082.0
62,38,2164.0,D4,R,1082.0
59,0,2164.0,B3,R,1082.0
59,36,2164.0,B3,R,1082.0
62,0,2164.0,D4,R,1082.0
33,0,2164.0,A1,L,1082.0
68,0,2164.0,G#4,R,1082.0
45,36,2164.375,A2,L,1082.1875
33,40,2164.375,A1,L,1082.1875
45,0,2164.5,A2,L,1082.25
33,0,2164.5,A1,L,1082.25
33,40,2164.5,A1,L,1082.25
45,36,2164.5,A2,L,1082.25
45,0,2165.0,A2,L,1082.5
33,0,2165.0,A1,L,1082.5
68,0,2165.0,G#4,R,1082.5
59,0,2165.0,B3,R,1082.5
69,53,2165.0,A4,R,1082.5
57,47,2165.0,A3,R,1082.5
62,0,2165.0,D4,R,1082.5
33,39,2165.25,A1,L,1082.625
45,37,2165.25,A2,L,1082.625
61,40,2165.25,C#4,R,1082.625
61,40,2166.0,C#4,R,1083.0
57,38,2166.0,A3,R,1083.0
61,0,2166.0,C#4,R,1083.0
57,0,2166.0,A3,R,1083.0
33,40,2166.0,A1,L,1083.0
45,0,2166.0,A2,L,1083.0
33,0,2166.0,A1,L,1083.0
69,0,2166.0,A4,R,1083.0
45,35,2166.0,A2,L,1083.0
69,45,2166.0,A4,R,1083.0
61,0,2166.75,C#4,R,1083.375
69,0,2166.75,A4,R,1083.375
57,0,2166.75,A3,R,1083.375
45,0,2166.75,A2,L,1083.375
33,0,2166.75,A1,L,1083.375
57,43,2166.875,A3,R,1083.4375
69,49,2166.875,A4,R,1083.4375
45,39,2166.875,A2,L,1083.4375
33,42,2166.875,A1,L,1083.4375
61,37,2166.875,C#4,R,1083.4375
57,0,2167.0,A3,R,1083.5
33,42,2167.0,A1,L,1083.5
69,0,2167.0,A4,R,1083.5
57,43,2167.0,A3,R,1083.5
61,0,2167.0,C#4,R,1083.5
61,37,2167.0,C#4,R,1083.5
33,0,2167.0,A1,L,1083.5
45,0,2167.0,A2,L,1083.5
69,49,2167.0,A4,R,1083.5
45,39,2167.0,A2,L,1083.5
69,0,2167.5,A4,R,1083.75
57,0,2167.5,A3,R,1083.75
61,0,2167.5,C#4,R,1083.75
33,0,2167.5,A1,L,1083.75
45,40,2167.5,A2,L,1083.75
61,32,2167.5,C#4,R,1083.75
33,44,2167.5,A1,L,1083.75
45,0,2167.5,A2,L,1083.75
69,46,2167.5,A4,R,1083.75
57,45,2167.5,A3,R,1083.75
57,0,2168.0,A3,R,1084.0
69,0,2168.0,A4,R,1084.0
45,0,2168.0,A2,L,1084.0
33,0,2168.0,A1,L,1084.0
61,0,2168.0,C#4,R,1084.0
59,39,2168.5,B3,R,1084.25
62,37,2168.5,D4,R,1084.25
68,55,2168.5,G#4,R,1084.25
45,35,2168.5,A2,L,1084.25
33,41,2168.5,A1,L,1084.25
33,0,2169.0,A1,L,1084.5
45,0,2169.0,A2,L,1084.5
62,0,2169.0,D4,R,1084.5
68,0,2169.0,G#4,R,1084.5
59,0,2169.0,B3,R,1084.5
45,34,2169.25,A2,L,1084.625
59,37,2169.25,B3,R,1084.625
33,38,2169.25,A1,L,1084.625
68,50,2169.25,G#4,R,1084.625
62,30,2169.5,D4,R,1084.75
59,37,2169.5,B3,R,1084.75
59,0,2169.5,B3,R,1084.75
62,0,2170.0,D4,R,1085.0
33,0,2170.0,A1,L,1085.0
68,55,2170.0,G#4,R,1085.0
59,42,2170.0,B3,R,1085.0
68,0,2170.0,G#4,R,1085.0
45,36,2170.0,A2,L,1085.0
62,30,2170.0,D4,R,1085.0
59,0,2170.0,B3,R,1085.0
45,0,2170.0,A2,L,1085.0
33,45,2170.0,A1,L,1085.0
33,0,2171.0,A1,L,1085.5
45,0,2171.0,A2,L,1085.5
62,0,2171.0,D4,R,1085.5
59,0,2171.0,B3,R,1085.5
68,0,2171.0,G#4,R,1085.5
33,42,2171.1666666666665,A1,L,1085.5833333333333
45,36,2171.1666666666665,A2,L,1085.5833333333333
59,42,2171.1666666666665,B3,R,1085.5833333333333
68,56,2171.1666666666665,G#4,R,1085.5833333333333
62,37,2171.1666666666665,D4,R,1085.5833333333333
45,0,2171.333333333333,A2,L,1085.6666666666665
33,0,2171.333333333333,A1,L,1085.6666666666665
59,0,2171.333333333333,B3,R,1085.6666666666665
68,0,2171.333333333333,G#4,R,1085.6666666666665
62,0,2171.333333333333,D4,R,1085.6666666666665
33,45,2171.6666666666665,A1,L,1085.8333333333333
69,51,2171.6666666666665,A4,R,1085.8333333333333
61,42,2171.6666666666665,C#4,R,1085.8333333333333
57,47,2171.6666666666665,A3,R,1085.8333333333333
45,42,2171.6666666666665,A2,L,1085.8333333333333
33,0,2172.0,A1,L,1086.0
69,0,2172.0,A4,R,1086.0
61,0,2172.0,C#4,R,1086.0
69,51,2172.0,A4,R,1086.0
45,0,2172.0,A2,L,1086.0
57,0,2172.0,A3,R,1086.0
33,49,2172.5,A1,L,1086.25
69,0,2172.5,A4,R,1086.25
45,48,2172.5,A2,R,1086.25
33,0,2173.0,A1,L,1086.5
45,0,2173.0,A2,R,1086.5
33,52,2173.375,A1,L,1086.6875
45,50,2173.375,A2,R,1086.6875
45,50,2173.5,A2,R,1086.75
33,0,2173.5,A1,L,1086.75
45,0,2173.5,A2,R,1086.75
33,54,2174.0,A1,L,1087.0
45,0,2174.0,A2,R,1087.0
45,47,2174.0,A2,R,1087.0
33,0,2175.0,A1,L,1087.5
45,0,2175.0,A2,R,1087.5
33,59,2175.0,A1,L,1087.5
45,56,2175.0,A2,R,1087.5
33,0,2175.75,A1,L,1087.875
45,0,2175.75,A2,R,1087.875
33,58,2175.75,A1,L,1087.875
45,51,2175.75,A2,R,1087.875
45,0,2176.0,A2,R,1088.0
33,0,2176.0,A1,L,1088.0
45,54,2176.5,A2,R,1088.25
33,58,2176.5,A1,L,1088.25
45,0,2177.0,A2,R,1088.5
33,0,2177.0,A1,L,1088.5
45,55,2177.5,A2,R,1088.75
33,63,2177.5,A1,L,1088.75
33,0,2178.0,A1,L,1089.0
45,0,2178.0,A2,R,1089.0
33,61,2178.25,A1,L,1089.125
45,59,2178.25,A2,R,1089.125
33,71,2179.0,A1,L,1089.5
45,0,2179.0,A2,R,1089.5
45,66,2179.0,A2,R,1089.5
33,0,2179.0,A1,L,1089.5
54,62,2180.0,F#3,L,1090.0
33,0,2180.0,A1,L,1090.0
45,0,2180.0,A2,R,1090.0
78,71,2180.0,F#5,R,1090.0
49,62,2180.25,C#3,L,1090.125
78,0,2180.25,F#5,R,1090.125
73,67,2180.25,C#5,R,1090.125
50,62,2180.5,D3,L,1090.25
73,0,2180.5,C#5,R,1090.25
74,70,2180.5,D5,R,1090.25
54,0,2180.5,F#3,L,1090.25
74,0,2180.75,D5,R,1090.375
76,79,2180.75,E5,R,1090.375
50,0,2180.75,D3,L,1090.375
52,79,2180.75,E3,L,1090.375
74,80,2181.0,D5,R,1090.5
49,0,2181.0,C#3,L,1090.5
52,0,2181.0,E3,L,1090.5
76,0,2181.0,E5,R,1090.5
50,75,2181.0,D3,L,1090.5
78,78,2181.25,F#5,R,1090.625
54,80,2181.25,F#3,L,1090.625
74,0,2181.25,D5,R,1090.625
50,0,2181.25,D3,L,1090.625
54,0,2181.5,F#3,L,1090.75
78,0,2181.5,F#5,R,1090.75
69,72,2181.5,A4,R,1090.75
45,71,2181.5833333333335,A2,L,1090.7916666666667
69,0,2181.75,A4,R,1090.875
71,72,2181.75,B4,R,1090.875
47,73,2181.8333333333335,B2,L,1090.9166666666667
45,0,2181.8333333333335,A2,L,1090.9166666666667
71,72,2182.0,B4,R,1091.0
47,73,2182.0,B2,L,1091.0
47,0,2182.0,B2,L,1091.0
71,0,2182.0,B4,R,1091.0
49,75,2182.1428571428573,C#3,L,1091.0714285714287
47,0,2182.1428571428573,B2,L,1091.0714285714287
71,0,2182.1428571428573,B4,R,1091.0714285714287
73,86,2182.1428571428573,C#5,R,1091.0714285714287
50,80,2182.285714285714,D3,L,1091.142857142857
74,84,2182.285714285714,D5,R,1091.142857142857
49,0,2182.2857142857147,C#3,L,1091.1428571428573
73,0,2182.2857142857147,C#5,R,1091.1428571428573
74,0,2182.5714285714284,D5,R,1091.2857142857142
76,80,2182.5714285714284,E5,R,1091.2857142857142
50,0,2182.5714285714284,D3,L,1091.2857142857142
52,77,2182.5714285714284,E3,L,1091.2857142857142
76,0,2182.8571428571427,E5,R,1091.4285714285713
78,89,2182.8571428571427,F#5,R,1091.4285714285713
52,0,2182.8571428571427,E3,L,1091.4285714285713
54,70,2182.8571428571427,F#3,L,1091.4285714285713
78,0,2183.142857142857,F#5,R,1091.5714285714284
54,0,2183.142857142857,F#3,L,1091.5714285714284
55,81,2183.1428571428573,G3,L,1091.5714285714287
79,81,2183.1428571428573,G5,R,1091.5714285714287
79,0,2183.4285714285716,G5,R,1091.7142857142858
76,80,2183.4285714285716,E5,R,1091.7142857142858
55,0,2183.4285714285716,G3,L,1091.7142857142858
52,69,2183.4285714285716,E3,L,1091.7142857142858
54,73,2183.714285714286,F#3,L,1091.857142857143
76,0,2183.714285714286,E5,R,1091.857142857143
78,87,2183.714285714286,F#5,R,1091.857142857143
52,0,2183.714285714286,E3,L,1091.857142857143
79,83,2184.0,G5,R,1092.0
78,0,2184.0,F#5,R,1092.0
54,0,2184.0,F#3,L,1092.0
55,81,2184.0,G3,L,1092.0
76,73,2184.25,E5,R,1092.125
55,0,2184.25,G3,L,1092.125
52,60,2184.25,E3,L,1092.125
79,0,2184.25,G5,R,1092.125
52,0,2184.5,E3,L,1092.25
57,77,2184.5,A3,L,1092.25
81,78,2184.5,A5,R,1092.25
76,0,2184.5,E5,R,1092.25
81,0,2184.6666666666665,A5,R,1092.3333333333333
57,0,2184.8333333333335,A3,L,1092.4166666666667
54,86,2184.8333333333335,F#3,L,1092.4166666666667
78,92,2184.8333333333335,F#5,R,1092.4166666666667
74,79,2185.0,D5,R,1092.5
54,0,2185.0,F#3,L,1092.5
50,83,2185.0,D3,L,1092.5
78,0,2185.0,F#5,R,1092.5
74,0,2185.2,D5,R,1092.6
76,73,2185.2,E5,R,1092.6
52,74,2185.25,E3,L,1092.625
50,0,2185.25,D3,L,1092.625
76,0,2185.3999999999996,E5,R,1092.6999999999998
78,81,2185.4,F#5,R,1092.7
52,0,2185.5,E3,L,1092.75
54,68,2185.5,F#3,L,1092.75
78,0,2185.6,F#5,R,1092.8
79,75,2185.6,G5,R,1092.8
55,66,2185.625,G3,L,1092.8125
57,71,2185.75,A3,L,1092.875
55,0,2185.75,G3,L,1092.875
79,0,2185.7999999999997,G5,R,1092.8999999999999
81,77,2185.8,A5,R,1092.9
54,0,2186.0,F#3,L,1093.0
57,0,2186.0,A3,L,1093.0
59,63,2186.0,B3,L,1093.0
83,76,2186.0,B5,R,1093.0
81,0,2186.0,A5,R,1093.0
83,0,2186.2,B5,R,1093.1
61,70,2186.2,C#4,L,1093.1
59,0,2186.2,B3,L,1093.1
85,80,2186.2,C#6,R,1093.1
61,0,2186.3999999999996,C#4,L,1093.1999999999998
85,0,2186.3999999999996,C#6,R,1093.1999999999998
86,79,2186.4,D6,R,1093.2
62,75,2186.4,D4,L,1093.2
86,0,2186.6,D6,R,1093.3
85,78,2186.6,C#6,R,1093.3
61,70,2186.6,C#4,L,1093.3
62,0,2186.6,D4,L,1093.3
85,0,2186.7999999999997,C#6,R,1093.3999999999999
61,0,2186.7999999999997,C#4,L,1093.3999999999999
86,81,2186.8,D6,R,1093.4
62,70,2186.8,D4,L,1093.4
88,83,2187.0,E6,R,1093.5
62,0,2187.0,D4,L,1093.5
64,74,2187.0,E4,L,1093.5
86,0,2187.0,D6,R,1093.5
88,0,2187.2,E6,R,1093.6
64,0,2187.2,E4,L,1093.6
66,78,2187.2,F#4,L,1093.6
90,87,2187.2,F#6,R,1093.6
66,0,2187.3999999999996,F#4,L,1093.6999999999998
90,0,2187.3999999999996,F#6,R,1093.6999999999998
91,79,2187.4,G6,R,1093.7
67,74,2187.4,G4,L,1093.7
67,0,2187.6,G4,L,1093.8
91,0,2187.6,G6,R,1093.8
69,72,2187.6,A4,L,1093.8
93,83,2187.6,A6,R,1093.8
93,0,2187.7999999999997,A6,R,1093.8999999999999
69,0,2187.7999999999997,A4,L,1093.8999999999999
67,75,2187.8,G4,L,1093.9
91,86,2187.8,G6,R,1093.9
67,0,2188.0,G4,L,1094.0
66,91,2188.0,F#4,L,1094.0
90,96,2188.0,F#6,R,1094.0
91,0,2188.0,G6,R,1094.0
85,71,2188.5,C#6,R,1094.25
90,0,2188.5,F#6,R,1094.25
73,80,2188.5,C#5,L,1094.25
66,0,2188.5,F#4,L,1094.25
73,0,2189.0,C#5,L,1094.5
85,0,2189.0,C#6,R,1094.5
74,81,2189.1666666666665,D5,L,1094.5833333333333
86,85,2189.1666666666665,D6,R,1094.5833333333333
74,0,2189.333333333333,D5,L,1094.6666666666665
86,0,2189.333333333333,D6,R,1094.6666666666665
78,81,2189.3333333333335,F#5,L,1094.6666666666667
90,86,2189.3333333333335,F#6,R,1094.6666666666667
71,70,2189.6666666666665,B4,L,1094.8333333333333
83,90,2189.6666666666665,B5,R,1094.8333333333333
90,0,2189.666666666667,F#6,R,1094.8333333333335
78,0,2189.666666666667,F#5,L,1094.8333333333335
71,0,2190.0,B4,L,1095.0
71,70,2190.0,B4,L,1095.0
73,71,2190.0,C#5,L,1095.0
83,0,2190.0,B5,R,1095.0
83,90,2190.0,B5,R,1095.0
83,0,2190.1666666666665,B5,R,1095.0833333333333
85,72,2190.1666666666665,C#6,R,1095.0833333333333
71,0,2190.25,B4,L,1095.125
74,78,2190.25,D5,L,1095.125
85,0,2190.333333333333,C#6,R,1095.1666666666665
86,80,2190.3333333333335,D6,R,1095.1666666666667
86,0,2190.5,D6,R,1095.25
88,94,2190.5,E6,R,1095.25
88,0,2190.5833333333335,E6,R,1095.2916666666667
88,94,2190.5833333333335,E6,R,1095.2916666666667
76,77,2190.5833333333335,E5,R,1095.2916666666667
88,94,2190.6666666666665,E6,R,1095.3333333333333
76,77,2190.6666666666665,E5,R,1095.3333333333333
88,0,2190.666666666667,E6,R,1095.3333333333335
76,0,2190.666666666667,E5,R,1095.3333333333335
76,0,2190.9166666666665,E5,R,1095.4583333333333
88,0,2190.9166666666665,E6,R,1095.4583333333333
90,91,2190.9166666666665,F#6,R,1095.4583333333333
74,0,2191.0,D5,L,1095.5
78,85,2191.0,F#5,L,1095.5
73,0,2191.0,C#5,L,1095.5
90,91,2191.0,F#6,R,1095.5
90,0,2191.0,F#6,R,1095.5
79,84,2191.25,G5,L,1095.625
90,0,2191.25,F#6,R,1095.625
78,0,2191.25,F#5,L,1095.625
91,87,2191.25,G6,R,1095.625
79,0,2191.5,G5,L,1095.75
93,88,2191.5,A6,R,1095.75
91,0,2191.5,G6,R,1095.75
81,77,2191.5,A5,L,1095.75
93,0,2192.0,A6,R,1096.0
81,0,2192.0,A5,L,1096.0
83,76,2192.0,B5,R,1096.0
95,89,2192.0625,B6,R,1096.03125
83,0,2192.0625,B5,R,1096.03125
95,0,2192.25,B6,R,1096.125
73,85,2192.375,C#5,L,1096.1875
95,82,2192.375,B6,R,1096.1875
71,71,2192.375,B4,L,1096.1875
97,91,2192.375,C#7,R,1096.1875
71,0,2192.5,B4,L,1096.25
73,0,2192.5,C#5,L,1096.25
97,0,2192.5,C#7,R,1096.25
95,0,2192.5,B6,R,1096.25
70,84,2193.0,A#4,L,1096.5
73,83,2193.0,C#5,L,1096.5
97,101,2193.0,C#7,R,1096.5
94,88,2193.0,A#6,R,1096.5
94,0,2194.0,A#6,R,1097.0
97,0,2194.0,C#7,R,1097.0
73,0,2194.0,C#5,L,1097.0
70,0,2194.0,A#4,L,1097.0
86,66,2196.2,D6,R,1098.1
74,61,2196.3333333333335,D5,L,1098.1666666666667
86,0,2196.7999999999997,D6,R,1098.3999999999999
86,66,2196.8,D6,R,1098.4
84,74,2196.8,C6,R,1098.4
74,0,2196.8333333333335,D5,L,1098.4166666666667
72,62,2196.8333333333335,C5,L,1098.4166666666667
72,62,2197.0,C5,L,1098.5
72,0,2197.0,C5,L,1098.5
71,63,2197.0,B4,L,1098.5
83,77,2197.2,B5,R,1098.6
86,66,2197.2,D6,R,1098.6
86,0,2197.2000000000003,D6,R,1098.6000000000001
84,0,2197.2000000000003,C6,R,1098.6000000000001
72,0,2197.5,C5,L,1098.75
69,63,2197.5,A4,L,1098.75
71,0,2197.5,B4,L,1098.75
83,0,2197.6,B5,R,1098.8
81,77,2197.6,A5,R,1098.8
86,0,2197.6,D6,R,1098.8
69,0,2198.0,A4,L,1099.0
79,71,2198.0,G5,R,1099.0
81,0,2198.0,A5,R,1099.0
67,73,2198.0,G4,L,1099.0
79,0,2198.25,G5,R,1099.125
78,71,2198.25,F#5,R,1099.125
66,58,2198.25,F#4,L,1099.125
67,0,2198.25,G4,L,1099.125
78,0,2198.75,F#5,R,1099.375
76,72,2198.75,E5,R,1099.375
64,59,2198.75,E4,L,1099.375
76,0,2199.0,E5,R,1099.5
62,65,2199.0,D4,L,1099.5
74,79,2199.0,D5,R,1099.5
66,0,2199.0,F#4,L,1099.5
64,0,2199.0,E4,L,1099.5
64,59,2199.0,E4,L,1099.5
62,0,2199.5,D4,L,1099.75
57,71,2199.5,A3,L,1099.75
74,0,2199.5,D5,R,1099.75
69,85,2199.5,A4,R,1099.75
74,83,2200.0,D5,R,1100.0
62,74,2200.0,D4,L,1100.0
64,0,2200.0,E4,L,1100.0
69,0,2200.0,A4,R,1100.0
57,0,2200.0,A3,L,1100.0
61,87,2200.5,C#4,L,1100.25
74,0,2200.5,D5,R,1100.25
73,93,2200.5,C#5,R,1100.25
64,83,2201.0,E4,L,1100.5
62,0,2201.0,D4,L,1100.5
73,0,2201.0,C#5,R,1100.5
76,91,2201.0,E5,R,1100.5
76,0,2201.75,E5,R,1100.875
76,91,2201.75,E5,R,1100.875
76,0,2201.875,E5,R,1100.9375
88,104,2201.875,E6,R,1100.9375
61,0,2202.0,C#4,L,1101.0
61,87,2202.0,C#4,L,1101.0
88,0,2202.0,E6,R,1101.0
61,0,2204.0,C#4,L,1102.0
64,0,2204.0,E4,L,1102.0
63,47,2206.5,D#4,L,1103.25
66,51,2206.5833333333335,F#4,R,1103.2916666666667
66,0,2206.8333333333335,F#4,R,1103.4166666666667
69,59,2206.8333333333335,A4,R,1103.4166666666667
69,0,2207.0,A4,R,1103.5
67,71,2207.0,G4,R,1103.5
64,54,2207.0,E4,L,1103.5
63,0,2207.0,D#4,L,1103.5
66,63,2207.3333333333335,F#4,R,1103.6666666666667
63,59,2207.3333333333335,D#4,L,1103.6666666666667
67,0,2207.3333333333335,G4,R,1103.6666666666667
64,0,2207.3333333333335,E4,L,1103.6666666666667
64,52,2207.6666666666665,E4,L,1103.8333333333333
67,67,2207.6666666666665,G4,R,1103.8333333333333
66,0,2207.666666666667,F#4,R,1103.8333333333335
63,0,2207.666666666667,D#4,L,1103.8333333333335
64,52,2208.0,E4,L,1104.0
62,48,2208.0,D4,L,1104.0
71,59,2208.0,B4,R,1104.0
67,0,2208.0,G4,R,1104.0
64,0,2208.0,E4,L,1104.0
64,50,2208.5,E4,R,1104.25
71,0,2208.5,B4,R,1104.25
64,0,2209.0,E4,L,1104.5
61,48,2209.0,C#4,L,1104.5
62,0,2209.0,D4,L,1104.5
63,59,2209.75,D#4,L,1104.875
63,0,2210.0,D#4,L,1105.0
61,0,2210.0,C#4,L,1105.0
67,80,2210.0,G4,L,1105.0
63,59,2210.0,D#4,L,1105.0
64,0,2210.0,E4,R,1105.0
66,62,2210.0,F#4,R,1105.0
66,0,2210.125,F#4,R,1105.0625
69,59,2210.125,A4,R,1105.0625
69,0,2210.25,A4,R,1105.125
64,55,2210.25,E4,R,1105.125
66,67,2210.5,F#4,R,1105.25
63,57,2210.75,D#4,R,1105.375
64,0,2210.75,E4,R,1105.375
63,0,2211.0,D#4,L,1105.5
67,70,2211.0,G4,R,1105.5
66,0,2211.0,F#4,R,1105.5
63,0,2211.0,D#4,R,1105.5
67,0,2211.0,G4,L,1105.5
67,0,2211.25,G4,R,1105.625
64,53,2211.25,E4,R,1105.625
71,58,2211.5,B4,R,1105.75
64,0,2211.5,E4,R,1105.75
62,50,2211.5,D4,L,1105.75
62,0,2212.0,D4,L,1106.0
64,55,2212.0,E4,R,1106.0
71,0,2212.0,B4,R,1106.0
64,0,2212.5,E4,R,1106.25
61,44,2212.5,C#4,R,1106.25
63,54,2213.0,D#4,L,1106.5
66,53,2213.0,F#4,R,1106.5
61,0,2213.0,C#4,R,1106.5
67,67,2213.3333333333335,G4,R,1106.6666666666667
63,0,2213.3333333333335,D#4,L,1106.6666666666667
64,59,2213.3333333333335,E4,L,1106.6666666666667
66,0,2213.3333333333335,F#4,R,1106.6666666666667
67,0,2213.666666666667,G4,R,1106.8333333333335
64,0,2213.8333333333335,E4,L,1106.9166666666667
63,61,2213.8333333333335,D#4,L,1106.9166666666667
66,61,2213.8333333333335,F#4,R,1106.9166666666667
64,56,2214.0,E4,L,1107.0
66,61,2214.0,F#4,R,1107.0
63,61,2214.0,D#4,L,1107.0
63,0,2214.0,D#4,L,1107.0
66,0,2214.0,F#4,R,1107.0
67,66,2214.0,G4,R,1107.0
66,62,2214.5,F#4,R,1107.25
67,0,2214.5,G4,R,1107.25
63,61,2214.5,D#4,L,1107.25
64,0,2214.5,E4,L,1107.25
63,0,2214.5,D#4,L,1107.25
66,0,2214.5,F#4,R,1107.25
66,0,2215.0,F#4,R,1107.5
67,67,2215.0,G4,R,1107.5
64,61,2215.0,E4,L,1107.5
63,0,2215.0,D#4,L,1107.5
64,0,2215.25,E4,L,1107.625
66,64,2215.3333333333335,F#4,R,1107.6666666666667
67,0,2215.3333333333335,G4,R,1107.6666666666667
63,61,2215.375,D#4,L,1107.6875
63,0,2215.5,D#4,L,1107.75
63,61,2215.5,D#4,L,1107.75
67,61,2215.6666666666665,G4,R,1107.8333333333333
66,0,2215.666666666667,F#4,R,1107.8333333333335
63,0,2215.75,D#4,L,1107.875
64,60,2215.75,E4,L,1107.875
64,0,2216.0,E4,L,1108.0
67,0,2216.0,G4,R,1108.0
67,61,2216.0,G4,R,1108.0
68,71,2216.0,G#4,R,1108.0
65,52,2216.125,F4,L,1108.0625
65,0,2216.5,F4,L,1108.25
69,63,2216.5,A4,R,1108.25
67,0,2216.5,G4,R,1108.25
68,0,2216.5,G#4,R,1108.25
66,60,2216.5,F#4,L,1108.25
66,0,2217.0,F#4,L,1108.5
68,68,2217.0,G#4,R,1108.5
69,0,2217.0,A4,R,1108.5
65,49,2217.0,F4,L,1108.5
69,65,2217.25,A4,R,1108.625
68,0,2217.25,G#4,R,1108.625
65,0,2217.3333333333335,F4,L,1108.6666666666667
66,64,2217.3333333333335,F#4,L,1108.6666666666667
64,62,2217.6666666666665,E4,L,1108.8333333333333
66,0,2217.666666666667,F#4,L,1108.8333333333335
70,75,2217.75,A#4,R,1108.875
70,0,2218.0,A#4,R,1109.0
70,75,2218.0,A#4,R,1109.0
62,68,2218.0,D4,L,1109.0
69,0,2218.0,A4,R,1109.0
71,73,2218.0,B4,R,1109.0
64,0,2218.0,E4,L,1109.0
62,0,2218.5,D4,L,1109.25
71,0,2218.5,B4,R,1109.25
60,71,2218.5833333333335,C4,L,1109.2916666666667
72,79,2218.5833333333335,C5,R,1109.2916666666667
74,79,2218.8333333333335,D5,R,1109.4166666666667
59,68,2218.8333333333335,B3,L,1109.4166666666667
60,0,2218.8333333333335,C4,L,1109.4166666666667
72,0,2218.8333333333335,C5,R,1109.4166666666667
59,0,2219.0,B3,L,1109.5
74,0,2219.0,D5,R,1109.5
70,0,2219.0,A#4,R,1109.5
74,74,2219.21875,D5,R,1109.609375
57,68,2219.25,A3,L,1109.625
74,0,2219.25,D5,R,1109.625
74,74,2219.25,D5,R,1109.625
74,0,2219.5,D5,R,1109.75
